user_id,book_id,rating
5,342,4
5,560,3
5,368,4
5,45,4
5,29,3
5,1276,4
5,30,4
5,1570,4
5,137,5
5,274,3
5,334,3
5,147,4
5,1,5
5,31,5
5,132,3
5,161,4
5,59,3
5,261,5
5,988,3
5,448,4
5,39,3
5,333,2
5,50,2
5,136,4
5,233,4
5,649,3
5,95,3
5,210,5
5,1437,3
5,22,3
5,100,5
5,253,4
5,64,4
5,1164,3
5,73,3
5,677,4
5,1620,4
5,163,4
5,15,4
5,268,4
5,302,3
5,122,4
5,155,4
5,102,3
5,41,4
5,1539,4
5,101,4
5,390,3
5,17,4
5,134,4
5,331,3
5,868,3
5,913,4
5,20,4
5,35,4
5,624,3
5,6,5
5,44,3
5,117,3
5,287,4
5,815,3
5,16,4
5,367,4
5,939,3
5,1026,4
5,171,4
5,159,3
5,1230,3
5,140,4
5,911,4
5,209,4
5,1608,2
5,339,4
5,1364,4
5,477,3
5,131,4
5,186,5
5,468,4
5,149,3
5,416,3
5,929,4
6,368,3
6,1772,3
6,691,4
6,586,3
6,1571,2
6,1635,3
6,95,4
6,34,4
6,61,3
6,47,2
6,1562,4
6,1312,4
6,837,2
6,62,2
6,371,3
6,28,3
6,305,4
6,110,3
6,1289,3
6,1005,2
6,936,3
6,115,3
6,259,4
6,351,4
6,288,3
6,1621,5
6,134,2
6,619,4
6,929,4
6,157,4
6,618,3
6,105,3
6,73,4
6,223,3
6,441,3
6,31,3
6,1310,4
6,998,5
6,252,3
6,96,3
6,1848,4
6,1247,2
6,15,3
6,121,5
6,175,3
6,1663,4
6,851,2
6,50,1
6,30,3
6,1166,4
6,685,3
6,449,5
6,1474,3
6,314,3
6,856,3
6,850,4
6,89,3
6,1,4
6,493,3
6,666,2
6,101,4
6,146,5
6,169,3
6,303,3
6,669,3
6,93,2
6,76,3
6,705,3
6,140,4
6,1718,3
6,1736,3
6,192,4
6,713,2
6,1088,4
6,420,3
6,126,4
6,1890,3
6,812,3
6,291,3
6,578,2
6,609,4
6,232,2
6,16,4
6,694,3
6,796,3
6,206,3
6,129,3
6,535,3
6,453,3
6,127,3
6,1105,4
6,19,4
6,167,2
6,392,4
6,1745,3
6,1222,3
6,598,1
6,1585,3
6,1605,3
6,639,3
6,20,2
6,42,3
6,1197,4
6,1551,3
6,14,3
6,54,1
6,138,3
6,402,3
6,1494,3
6,17,3
6,1692,3
6,712,4
6,9,2
6,297,3
7,1120,2
7,151,4
7,1477,3
7,40,1
7,659,2
7,22,3
7,326,3
7,83,3
7,369,3
7,18,4
7,73,3
7,562,3
7,1824,3
7,268,4
7,1338,4
7,266,4
7,38,4
7,286,4
7,1074,2
7,79,2
7,78,4
7,669,3
7,97,4
7,910,3
7,166,1
7,57,4
7,245,3
7,1286,5
7,397,3
7,20,5
7,1357,4
7,121,4
7,951,2
7,74,3
7,9,3
7,1218,3
7,1319,5
7,1919,3
7,112,5
7,33,3
7,19,4
7,851,3
7,418,3
7,1494,4
7,168,4
7,501,4
7,1571,3
7,733,5
7,1,3
7,304,4
7,250,4
7,76,3
7,108,4
7,204,3
7,62,3
7,65,4
7,61,3
7,900,3
7,402,4
7,1816,3
7,115,5
7,31,4
7,636,4
7,105,3
7,281,4
7,843,4
7,136,3
7,504,5
7,768,3
7,90,3
7,419,3
7,625,2
7,228,4
7,1217,4
7,355,3
7,154,4
7,10,4
7,955,4
7,607,3
7,141,1
7,95,3
7,366,3
7,330,5
7,91,5
7,770,4
7,16,4
7,114,4
7,289,4
7,553,2
7,400,1
7,1316,4
7,1318,4
7,462,4
7,17,5
7,23,2
7,1360,2
7,977,3
7,7,3
7,35,3
7,100,4
7,301,2
7,1230,1
7,11,4
7,736,3
7,630,3
7,5,4
7,239,3
7,157,4
7,1015,4
7,144,3
7,779,4
8,859,4
8,137,4
8,1284,3
8,37,3
8,530,4
8,24,4
8,291,4
8,60,4
8,345,3
8,21,4
8,50,1
8,466,4
8,1586,4
8,221,3
8,1232,4
8,214,3
8,35,4
8,228,3
8,857,4
8,59,3
8,58,4
8,535,4
8,77,3
8,753,3
8,157,4
8,45,5
8,208,4
8,1187,4
8,359,4
8,23,3
8,1236,3
8,109,3
8,791,4
8,51,2
8,11,4
8,973,5
8,1048,3
8,1774,1
8,91,5
8,29,3
8,22,3
8,646,4
8,368,4
8,1308,3
8,174,3
8,434,4
8,1312,4
8,591,4
8,1,5
8,258,4
8,212,4
8,54,1
8,86,4
8,189,4
8,47,1
8,48,3
8,46,4
8,679,3
8,364,4
8,1438,3
8,99,4
8,27,4
8,519,4
8,82,4
8,226,2
8,639,5
8,119,5
8,454,3
8,630,4
8,64,4
8,369,4
8,501,4
8,206,3
8,913,4
8,313,3
8,144,4
8,15,4
8,812,4
8,480,4
8,124,4
8,66,3
8,335,4
8,309,4
8,65,4
8,631,3
8,19,4
8,98,4
8,243,4
8,464,3
8,363,4
8,1059,4
8,1100,5
8,381,4
8,20,3
8,25,5
8,1238,4
8,848,4
8,9,3
8,33,3
8,81,3
8,252,4
8,1027,3
8,18,5
8,626,3
8,516,3
8,8,3
8,207,5
8,151,4
8,850,3
8,133,4
9,345,5
9,1800,4
9,1001,1
9,238,4
9,481,4
9,108,3
9,1571,2
9,212,4
9,596,4
9,1446,4
9,72,5
9,265,5
9,62,3
9,284,5
9,87,5
9,115,4
9,926,3
9,635,4
9,553,1
9,66,5
9,1696,2
9,68,5
9,46,3
9,39,4
9,116,5
9,907,3
9,517,4
9,247,4
9,1536,3
9,1705,3
9,1211,4
9,335,4
9,333,5
9,1283,3
9,12,4
9,426,4
9,175,5
9,167,5
9,305,5
9,837,3
9,95,4
9,1259,4
9,1554,4
9,449,5
9,288,5
9,136,4
9,370,4
9,81,5
9,402,4
9,363,4
9,787,3
9,45,4
9,722,5
9,309,5
9,953,4
9,102,3
9,1686,5
9,891,3
9,158,5
9,17,5
9,1208,2
9,121,5
9,1410,4
9,669,5
9,290,4
9,40,4
9,479,5
9,1145,3
9,1,5
9,836,4
9,283,3
9,174,4
9,397,5
9,103,4
9,143,3
9,763,5
9,93,1
9,85,4
9,816,5
9,347,5
9,142,5
9,1474,4
9,662,5
9,1777,2
9,1193,3
9,177,5
9,840,2
9,269,4
9,320,3
9,129,3
9,706,4
9,1581,5
9,890,3
9,271,3
9,1923,3
9,569,5
9,628,3
9,230,5
9,25,5
9,807,5
9,866,4
9,200,2
9,135,4
9,358,3
9,343,3
9,133,1
9,176,4
9,30,4
9,173,5
9,310,4
9,852,3
9,726,3
9,457,5
9,373,3
9,1510,4
9,1532,4
9,440,3
9,31,5
9,796,3
10,373,2
10,203,4
10,55,3
10,116,5
10,1339,3
10,392,3
10,590,2
10,1129,5
10,726,3
10,101,4
10,1027,4
10,103,4
10,519,4
10,17,2
10,1036,4
10,1078,3
10,156,2
10,709,4
10,1004,3
10,748,4
10,46,4
10,25,4
10,1686,3
10,27,4
10,1859,5
10,266,3
10,609,5
10,695,4
10,283,3
10,1,4
10,30,4
10,230,4
10,1980,4
10,68,2
10,548,3
10,1320,3
10,915,4
10,40,3
10,684,3
10,64,4
10,259,4
10,530,4
10,1034,1
10,113,3
10,506,4
10,1824,2
10,24,4
10,132,3
10,531,3
10,84,4
10,1483,3
10,109,4
10,1037,5
10,1949,1
10,335,2
10,18,3
10,569,3
10,623,4
10,194,3
10,290,3
10,142,3
10,43,4
10,1854,2
10,139,5
10,816,5
10,21,3
10,252,4
10,654,5
10,1109,4
10,1188,3
10,23,3
10,31,5
10,1017,3
10,16,2
10,45,3
10,191,4
10,622,4
10,1083,2
10,20,3
10,736,3
10,1310,4
10,1336,3
10,343,3
10,306,5
10,1663,4
10,267,3
10,1136,2
10,493,3
10,1867,5
10,702,2
10,1692,4
10,946,3
10,220,4
10,425,2
10,929,4
10,284,2
10,913,4
11,736,4
11,812,3
11,462,5
11,277,4
11,680,5
11,126,5
11,767,5
11,502,5
11,762,5
11,821,4
11,99,5
11,174,3
11,81,5
11,352,3
11,114,5
11,128,4
11,1275,5
11,245,5
11,1862,4
11,82,3
11,444,5
11,97,4
11,63,5
11,52,4
11,1320,4
11,434,4
11,1363,2
11,317,5
11,276,4
11,1591,5
11,127,5
11,1501,5
11,1030,3
11,1594,5
11,1810,5
11,14,5
11,720,4
11,1137,5
11,355,5
11,1267,5
11,190,5
11,116,5
11,1556,5
11,539,5
11,639,4
11,608,5
11,156,5
11,1003,5
11,110,5
11,1017,5
11,1337,5
11,619,2
11,61,5
11,351,4
11,645,4
11,39,5
11,119,4
11,1589,5
11,1580,3
11,158,4
11,169,5
11,32,5
11,1468,5
11,131,5
11,349,4
11,917,5
11,382,5
11,57,5
11,1786,5
11,980,4
11,7,5
11,1060,5
11,1788,5
11,348,3
11,187,5
11,579,3
11,123,5
11,167,4
11,997,5
11,115,3
11,113,3
11,1035,5
11,499,5
11,474,4
11,526,5
11,161,4
11,594,4
11,564,5
11,900,4
11,1875,3
11,1457,5
11,200,5
11,1157,5
11,326,5
11,413,1
11,151,3
11,982,5
11,1042,5
11,1328,4
11,332,5
11,1938,5
11,1370,5
11,1912,5
11,270,4
11,37,5
11,1093,3
11,19,5
11,1765,3
11,214,5
11,154,5
11,497,5
11,454,4
11,153,5
11,196,4
11,43,5
11,176,3
11,391,5
11,1169,5
11,895,5
11,584,1
11,512,5
11,1752,4
11,1656,4
11,573,4
11,48,5
12,1005,3
12,132,3
12,1586,3
12,29,4
12,623,5
12,20,4
12,282,4
12,69,4
12,372,4
12,16,3
12,48,4
12,541,3
12,1888,3
12,222,3
12,1494,4
12,217,4
12,27,4
12,226,3
12,973,2
12,62,4
12,61,5
12,626,4
12,78,4
12,767,4
12,161,4
12,32,3
12,197,3
12,1490,3
12,377,3
12,18,4
12,1499,3
12,107,4
12,791,3
12,57,3
12,7,2
12,1199,3
12,1261,4
12,1930,3
12,97,4
12,24,4
12,17,5
12,739,3
12,415,4
12,1589,4
12,167,3
12,510,3
12,1699,2
12,685,3
12,1,5
12,243,4
12,207,4
12,58,4
12,94,4
12,175,4
12,45,4
12,46,5
12,39,5
12,760,3
12,405,5
12,1716,4
12,104,2
12,23,3
12,601,4
12,87,4
12,225,5
12,736,3
12,115,4
12,513,3
12,709,4
12,75,3
12,426,3
12,569,5
12,187,2
12,1046,3
12,332,4
12,136,4
12,8,3
12,806,3
12,563,3
12,127,1
12,77,5
12,344,4
12,306,3
12,76,2
12,723,4
12,10,5
12,101,4
12,228,2
12,536,4
12,378,4
12,1314,3
12,1396,3
12,445,4
12,11,4
12,21,5
12,1500,3
12,877,1
12,6,4
12,25,5
12,83,4
12,242,3
12,1235,4
12,9,3
12,705,3
12,597,3
12,5,5
12,193,3
12,150,5
12,930,3
12,131,5
13,539,4
13,1140,3
13,349,4
13,174,4
13,520,4
13,74,5
13,608,4
13,363,5
13,1861,4
13,679,4
13,44,1
13,116,5
13,27,4
13,226,3
13,56,5
13,77,4
13,1060,4
13,153,5
13,548,4
13,28,4
13,337,4
13,43,5
13,24,4
13,20,4
13,1061,4
13,329,3
13,1134,5
13,184,4
13,172,4
13,1452,4
13,76,2
13,1236,4
13,807,4
13,449,4
13,1679,2
13,7,4
13,788,3
13,718,5
13,237,3
13,1085,5
13,128,5
13,63,4
13,1327,5
13,444,4
13,500,2
13,482,4
13,105,2
13,687,2
13,48,5
13,471,4
13,1108,4
13,484,4
13,23,4
13,223,2
13,1018,4
13,17,3
13,64,4
13,1507,2
13,1341,2
13,108,3
13,115,3
13,10,5
13,1217,4
13,86,4
13,208,4
13,715,2
13,262,2
13,21,4
13,525,5
13,965,4
13,1,5
13,914,5
13,736,5
13,200,3
13,127,4
13,519,3
13,70,3
13,113,5
13,1629,4
13,57,5
13,55,3
13,946,4
13,359,4
13,351,4
13,110,5
13,1622,5
13,454,5
13,777,4
13,1840,4
13,1169,4
13,132,4
13,985,4
13,185,3
13,275,2
13,90,4
13,728,4
13,865,2
13,1397,4
13,193,2
13,1916,4
13,1746,4
13,658,3
13,167,5
13,15,5
13,821,4
13,9,1
13,1591,5
13,150,5
13,99,5
13,355,4
13,345,4
13,91,4
13,131,4
13,18,4
13,120,2
13,264,5
13,995,3
13,688,2
13,473,3
13,404,4
13,1523,4
13,1538,4
13,469,4
13,19,4
14,603,3
14,434,3
14,184,3
14,300,3
14,1549,3
14,608,2
14,797,4
14,1409,3
14,931,3
14,257,4
14,1167,3
14,265,4
14,710,3
14,20,3
14,1267,3
14,1321,3
14,385,4
14,925,3
14,1138,3
14,969,4
14,171,4
14,96,3
14,1662,3
14,116,4
14,1723,2
14,510,3
14,823,4
14,920,3
14,523,3
14,1,4
14,130,3
14,472,3
14,1766,3
14,240,3
14,751,3
14,1533,3
14,1082,3
14,147,3
14,896,4
14,205,3
14,495,3
14,737,3
14,1172,3
14,291,3
14,685,3
14,1678,4
14,69,4
14,351,3
14,741,4
14,247,3
14,1564,4
14,271,3
14,1271,2
14,1760,2
14,577,3
14,34,3
14,758,3
14,871,3
14,407,3
14,536,3
14,380,5
14,149,3
14,1720,3
14,375,3
14,972,2
14,49,3
14,476,3
14,886,3
14,1369,3
14,1475,4
14,67,3
14,133,3
14,1153,4
14,17,3
14,155,3
14,406,3
14,849,2
14,1332,3
14,41,3
14,957,4
14,1482,4
14,1540,4
14,597,3
14,540,4
14,1588,3
14,511,3
14,1459,3
14,683,4
14,1724,3
14,921,3
14,1664,3
14,1106,3
14,437,3
14,617,2
14,1094,4
14,527,3
14,1079,2
15,324,4
15,1483,4
15,73,4
15,57,4
15,771,4
15,174,4
15,389,4
15,1739,4
15,1885,4
15,228,4
15,97,3
15,1292,4
15,289,4
15,266,4
15,28,4
15,35,1
15,63,5
15,377,3
15,746,4
15,1230,3
15,33,3
15,23,3
15,18,3
15,43,5
15,242,4
15,973,4
15,402,5
15,112,4
15,345,4
15,338,4
15,866,4
15,414,2
15,826,3
15,326,4
15,576,3
15,194,4
15,127,3
15,48,4
15,998,3
15,272,3
15,156,3
15,81,4
15,843,4
15,38,3
15,154,4
15,344,3
15,20,2
15,1432,4
15,214,5
15,796,4
15,55,4
15,294,3
15,1518,3
15,91,5
15,11,4
15,74,4
15,1052,4
15,1494,4
15,223,2
15,29,5
15,830,4
15,19,3
15,611,5
15,1602,4
15,522,3
15,1,4
15,593,2
15,189,4
15,99,5
15,458,5
15,56,3
15,90,5
15,530,4
15,46,4
15,42,4
15,569,3
15,89,3
15,1824,4
15,479,4
15,1799,4
15,1112,4
15,115,4
15,594,4
15,176,3
15,262,3
15,75,4
15,1749,4
15,850,4
15,180,4
15,537,5
15,399,4
15,150,4
15,13,3
15,879,5
15,623,5
15,121,4
15,78,5
15,299,4
15,285,3
15,76,4
15,114,3
15,15,4
15,98,4
15,257,3
15,609,4
15,378,3
15,335,4
15,1339,3
15,1352,4
15,364,4
15,17,3
15,24,3
15,173,4
15,984,4
15,5,5
15,31,2
16,1260,3
16,979,4
16,1230,2
16,349,3
16,678,3
16,214,3
16,1880,5
16,341,4
16,744,3
16,1523,4
16,164,3
16,594,3
16,150,3
16,415,4
16,196,3
16,226,3
16,1232,3
16,791,4
16,1650,4
16,151,2
16,497,3
16,157,3
16,126,4
16,87,4
16,230,5
16,1859,3
16,725,3
16,353,2
16,1252,4
16,1937,4
16,1338,3
16,522,3
16,382,4
16,593,3
16,17,4
16,666,4
16,324,3
16,304,3
16,442,4
16,1789,4
16,204,4
16,1397,3
16,1035,3
16,661,3
16,1250,4
16,265,4
16,573,4
16,191,5
16,1141,4
16,426,5
16,718,3
16,121,5
16,413,3
16,609,3
16,31,5
16,207,4
16,514,4
16,1502,2
16,273,5
16,291,3
16,20,3
16,1312,3
16,238,4
16,1518,4
16,870,4
16,432,5
16,103,5
16,707,3
16,916,3
16,1,4
16,1097,4
16,1102,3
16,412,4
16,313,4
16,1525,4
16,212,4
16,289,4
16,962,2
16,200,3
16,194,4
16,1056,3
16,569,4
16,539,4
16,286,3
16,629,4
16,834,2
16,1918,4
16,1301,3
16,330,3
16,1122,4
16,390,2
16,469,3
16,245,4
16,946,3
16,1060,4
16,1188,3
16,393,3
16,1977,3
16,740,3
16,778,3
16,344,3
16,30,4
16,1042,4
16,1170,3
16,1622,4
16,338,3
16,256,5
16,556,5
16,519,3
16,251,4
16,326,4
16,39,3
16,311,4
16,447,5
16,1136,3
16,914,4
16,630,4
16,579,3
16,1583,4
16,1603,3
16,615,3
16,68,5
16,1872,2
17,19,4
17,299,4
17,1705,4
17,396,5
17,454,5
17,132,5
17,22,3
17,66,5
17,53,5
17,98,4
17,231,3
17,1377,4
17,23,5
17,1565,4
17,239,5
17,297,3
17,598,5
17,14,5
17,11,4
17,481,5
17,36,5
17,63,5
17,1135,3
17,134,3
17,1170,4
17,38,4
17,304,4
17,40,4
17,191,5
17,133,4
17,1316,2
17,570,3
17,144,5
17,31,5
17,1037,3
17,1557,4
17,108,3
17,26,4
17,334,3
17,211,5
17,13,4
17,480,4
17,1554,4
17,226,5
17,32,4
17,138,4
17,469,4
17,62,5
17,5,4
17,42,5
17,84,5
17,303,4
17,1057,5
17,20,5
17,1438,4
17,12,5
17,116,5
17,313,5
17,222,4
17,1,5
17,169,4
17,1581,4
17,628,3
17,28,5
17,129,3
17,65,4
17,170,4
17,33,4
17,61,4
17,569,5
17,30,5
17,27,5
17,387,4
17,56,4
17,194,5
17,1574,4
17,973,5
17,71,5
17,773,3
17,856,4
17,167,5
17,43,5
17,315,4
17,468,5
17,120,4
17,1194,5
17,275,3
17,90,5
17,7,5
17,1360,3
17,462,4
17,79,4
17,48,5
17,202,5
17,173,3
17,45,3
17,934,3
17,9,4
17,64,4
17,146,5
17,449,4
17,282,5
17,225,3
17,1272,3
17,1289,2
17,266,4
17,10,5
17,15,5
17,115,5
17,1010,4
17,4,5
17,21,5
17,55,5
17,166,3
17,1068,2
17,8,4
18,1526,4
18,270,4
18,1796,4
18,36,5
18,925,5
18,23,4
18,553,5
18,98,4
18,634,5
18,14,4
18,63,2
18,812,5
18,1846,5
18,420,3
18,1723,4
18,404,4
18,32,1
18,488,4
18,1461,5
18,94,4
18,89,5
18,945,4
18,119,5
18,1215,5
18,322,5
18,52,5
18,396,3
18,1706,4
18,658,4
18,21,3
18,1761,4
18,174,1
18,1271,5
18,77,5
18,8,2
18,1634,5
18,1721,2
18,1974,1
18,161,5
18,28,4
18,18,2
18,1120,4
18,686,4
18,1801,5
18,326,5
18,752,2
18,1802,5
18,992,5
18,2,4
18,513,5
18,399,1
18,86,4
18,150,4
18,340,4
18,57,3
18,58,5
18,53,3
18,1167,5
18,683,5
18,1845,5
18,166,1
18,27,4
18,874,4
18,141,1
18,465,5
18,1106,5
18,187,5
18,777,4
18,1051,4
18,107,5
18,698,5
18,842,5
18,364,5
18,1581,4
18,585,4
18,281,1
18,9,2
18,1303,5
18,823,4
18,231,5
18,114,2
18,628,3
18,573,5
18,110,3
18,1055,4
18,11,5
18,163,4
18,495,5
18,800,5
18,668,4
18,1714,4
18,1715,4
18,721,5
18,13,4
18,24,3
18,1765,4
18,1360,4
18,7,4
18,29,2
18,131,5
18,511,5
18,1691,4
18,10,1
18,1038,5
18,871,5
18,5,1
18,391,3
18,291,4
18,1421,1
18,242,5
18,1082,5
19,344,4
19,228,5
19,106,3
19,168,5
19,959,3
19,352,4
19,538,4
19,1387,4
19,717,4
19,134,2
19,879,2
19,150,4
19,482,4
19,29,4
19,903,4
19,1753,4
19,200,2
19,696,5
19,1963,2
19,736,4
19,101,4
19,57,5
19,1827,3
19,61,4
19,1403,3
19,259,3
19,564,4
19,691,3
19,268,2
19,4,5
19,63,5
19,242,4
19,1971,2
19,122,4
19,513,4
19,1653,4
19,791,4
19,81,4
19,679,4
19,116,4
19,258,4
19,496,3
19,895,3
19,167,4
19,464,3
19,1914,3
19,56,4
19,174,3
19,512,3
19,126,5
19,1812,3
19,156,3
19,930,4
19,815,3
19,315,2
19,32,5
19,514,3
19,632,3
19,224,5
19,286,3
19,194,5
19,90,4
19,1922,4
19,190,4
19,750,3
19,53,4
19,249,3
19,678,4
19,1721,5
19,1575,3
19,55,3
19,70,2
19,877,5
19,15,5
19,100,3
19,220,4
19,619,3
19,1157,5
19,42,4
19,732,3
19,1641,3
19,1863,4
19,332,3
19,289,5
19,1825,5
19,265,4
19,1943,3
19,462,4
19,1960,3
19,692,1
19,1250,5
19,232,2
19,381,3
19,801,2
19,282,3
19,783,3
20,1068,2
20,755,4
20,310,3
20,572,4
20,1778,3
20,1071,4
20,1359,4
20,1840,4
20,1528,5
20,409,4
20,1749,5
20,429,3
20,1256,4
20,46,5
20,1764,3
20,1908,3
20,728,4
20,1523,3
20,1979,3
20,1565,2
20,303,2
20,206,4
20,1934,2
20,222,3
20,1848,3
20,843,4
20,1368,3
20,1512,5
20,851,4
20,1,4
20,223,3
20,804,4
20,1980,4
20,387,3
20,1301,3
20,1873,5
20,1629,4
20,281,3
20,1510,4
20,350,5
20,832,3
20,1258,2
20,1753,3
20,553,3
20,1218,1
20,1956,3
20,140,5
20,625,4
20,1272,4
20,402,3
20,1912,3
20,531,5
20,1769,3
20,1653,3
20,1008,4
20,76,2
20,1309,3
20,1402,1
20,746,4
20,950,3
20,697,3
20,284,5
20,1965,3
20,646,4
20,1568,5
20,135,3
20,826,4
20,1460,4
20,1883,4
20,1858,3
20,136,3
20,232,2
20,1729,3
20,30,3
20,298,3
20,742,3
20,1401,4
20,1791,5
20,117,1
20,1553,3
20,1862,4
20,1948,4
20,1057,3
20,955,3
20,1921,3
20,849,4
20,1973,4
20,1216,5
20,1978,4
20,1519,4
20,1797,5
20,791,3
20,1087,2
20,1635,1
20,940,3
20,1613,4
21,1613,2
21,53,3
21,486,2
21,793,5
21,238,2
21,33,3
21,816,3
21,281,4
21,311,4
21,48,5
21,207,2
21,462,4
21,697,4
21,1083,4
21,1554,4
21,278,4
21,80,3
21,350,4
21,1286,3
21,397,2
21,32,3
21,1130,3
21,964,4
21,1034,2
21,231,4
21,168,5
21,26,4
21,10,2
21,79,4
21,1241,4
21,97,3
21,802,5
21,116,3
21,44,2
21,28,4
21,1861,1
21,1004,4
21,132,3
21,1122,4
21,578,3
21,733,5
21,259,5
21,4,4
21,493,3
21,84,5
21,126,4
21,562,3
21,65,4
21,73,2
21,64,4
21,471,4
21,317,4
21,146,4
21,43,4
21,718,4
21,124,4
21,62,3
21,345,4
21,1745,4
21,910,5
21,174,5
21,91,2
21,1477,4
21,453,3
21,843,2
21,111,4
21,480,3
21,962,3
21,264,4
21,1740,4
21,1668,3
21,220,5
